Fixtures,,,,,,,,NIF,Collide,,On
ID,NIF #,Textual Name,X,Y,Z,A,Scale,Collide,Radius,Animate,Ground,Flip,Cave,Unique ID,3D Angle,3D Axis X,3D Axis Y,3D Axis Z,Variation,Primary Tint,Secondary Tint,FarDraw,Interior,Keep Status,Mount,Too Steep
149,691,em_wheel_barrow (Instance 0),23247.08,49761.63,7384.00,129,100,2048,0,0,0,0,0,773,2.250000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
150,691,em_wheel_barrow (Instance 1),23007.24,49931.58,7384.00,0,100,2048,0,0,0,0,0,774,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
151,655,em_scythe_01 (Instance 0),23198.69,49738.07,7374.00,0,100,2048,0,0,0,0,0,775,1.000000,0.000000,1.000000,0.000000,,0,0,0,0,0,0,0
152,660,em_shovel_01 (Instance 0),23220.14,49706.57,7460.00,228,100,2048,0,0,0,0,0,776,3.036280,-0.405645,-0.906412,0.117767,,0,0,0,0,0,0,0
153,660,em_shovel_01 (Instance 1),23049.30,49815.50,7460.00,60,100,2048,0,0,0,0,0,777,2.888101,0.856785,-0.508453,0.085996,,0,0,0,0,0,0,0
154,660,em_shovel_01 (Instance 2),23080.35,49965.58,7384.00,164,100,2048,0,0,0,0,0,778,2.216356,0.314123,0.722642,-0.615723,,0,0,0,0,0,0,0
155,691,em_wheel_barrow (Instance 2),24022.17,50120.32,7384.00,202,100,2048,0,0,0,0,0,779,2.750000,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
156,691,em_wheel_barrow (Instance 3),24688.10,49000.46,7398.94,186,100,2048,0,0,0,0,0,780,3.033186,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
157,660,em_shovel_01 (Instance 3),24747.75,48934.57,7480.89,180,100,2048,0,0,0,0,0,781,2.786013,0.022578,-0.991945,0.124643,,0,0,0,0,0,0,0
158,663,em_shrub02_var00 (Instance 37),26022.37,49547.34,7430.39,357,71,2048,0,0,1,0,0,837,0.052350,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
159,663,em_shrub02_var00 (Instance 38),24941.91,50846.99,7384.00,304,133,2048,0,0,1,0,0,838,0.969889,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
160,663,em_shrub02_var00 (Instance 39),24797.45,50960.02,7384.00,24,73,2048,0,0,1,0,0,839,0.418879,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
161,683,em_tree04_var00 (Instance 29),18420.60,53728.97,7542.18,272,93,2048,0,0,0,0,0,859,1.542083,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
162,684,em_tree05_var00 (Instance 2),19587.61,52955.68,7051.63,61,87,2048,0,0,0,0,0,881,1.073668,0.126259,0.074330,-0.989209,,0,0,0,0,0,0,0
163,685,em_tree06_var00 (Instance 4),28171.00,48506.45,7432.00,106,77,2048,0,0,0,0,0,887,1.855976,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
164,685,em_tree06_var00 (Instance 5),29615.38,48180.41,7432.00,170,88,2048,0,0,0,0,0,888,2.964311,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
165,685,em_tree06_var00 (Instance 4),29004.56,47878.72,7432.00,261,109,2048,0,0,0,0,0,889,1.732538,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
166,685,em_tree06_var00 (Instance 6),28252.15,48977.75,7417.39,118,73,2048,0,0,0,0,0,891,2.055407,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
167,663,em_shrub02_var00 (Instance 43),25944.94,48127.17,7428.88,343,112,2048,0,0,1,0,0,896,0.289986,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
168,662,em_shrub01_var00 (Instance 13),25784.84,48068.77,7432.00,106,96,2048,0,0,1,0,0,897,1.846586,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
169,684,em_tree05_var00 (Instance 4),21630.05,51372.16,7098.60,197,78,2048,0,0,0,0,0,910,2.847997,0.011110,-0.074925,0.997127,,0,0,0,0,0,0,0
170,690,em_wheatSquare01 (Instance 203),24746.61,48504.59,7432.00,129,80,2048,0,0,1,0,0,934,2.258280,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
171,690,em_wheatSquare01 (Instance 204),24901.99,48639.29,7432.00,137,80,2048,0,0,1,0,0,935,2.386371,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
172,690,em_wheatSquare01 (Instance 208),24859.76,48350.37,7432.00,57,80,2048,0,0,1,0,0,939,0.991749,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
173,690,em_wheatSquare01 (Instance 209),24655.29,48305.11,7432.00,322,80,2048,0,0,1,0,0,940,0.666727,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
174,690,em_wheatSquare01 (Instance 210),25036.61,48510.21,7432.00,168,80,2048,0,0,1,0,0,941,2.940731,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
175,690,em_wheatSquare01 (Instance 211),23432.24,48802.69,7425.03,241,80,2048,0,0,1,0,0,942,2.084552,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
176,690,em_wheatSquare01 (Instance 212),23485.86,49007.99,7424.00,232,80,2048,0,0,1,0,0,943,2.231244,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
177,690,em_wheatSquare01 (Instance 220),25109.11,48302.81,7432.00,229,80,2048,0,0,1,0,0,951,2.282634,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
178,690,em_wheatSquare01 (Instance 221),24736.52,48115.70,7432.00,74,80,2048,0,0,1,0,0,952,1.290501,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
179,690,em_wheatSquare01 (Instance 222),24982.69,48207.94,7432.00,347,80,2048,0,0,1,0,0,953,0.229529,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
180,690,em_wheatSquare01 (Instance 223),24570.69,48197.59,7432.00,319,80,2048,0,0,1,0,0,954,0.715432,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
181,690,em_wheatSquare01 (Instance 224),25298.95,48374.15,7432.00,239,80,2048,0,0,1,0,0,955,2.103728,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
182,690,em_wheatSquare01 (Instance 225),25259.89,48238.59,7432.00,308,80,2048,0,0,1,0,0,956,0.910445,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
183,690,em_wheatSquare01 (Instance 226),25144.88,48162.27,7432.00,20,80,2048,0,0,1,0,0,957,0.356277,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
184,690,em_wheatSquare01 (Instance 227),23689.25,48457.91,7432.00,49,80,2048,0,0,1,0,0,958,0.854453,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
185,690,em_wheatSquare01 (Instance 228),23089.11,48919.76,7413.03,35,80,2048,0,0,1,0,0,959,0.602680,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
186,690,em_wheatSquare01 (Instance 229),23011.70,49165.13,7400.00,95,80,2048,0,0,1,0,0,960,1.663269,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
187,690,em_wheatSquare01 (Instance 230),23875.02,48306.85,7432.00,67,80,2048,0,0,1,0,0,961,1.170079,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
188,690,em_wheatSquare01 (Instance 233),22765.51,50056.13,7384.00,141,80,2048,0,0,1,0,0,964,2.456937,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
189,684,em_tree05_var00 (Instance 5),14365.85,41278.88,7393.98,264,158,2048,0,0,0,0,0,968,1.670364,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
190,684,em_tree05_var00 (Instance 6),11702.08,43894.65,7847.09,105,159,2048,0,0,0,0,0,969,1.840580,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
191,685,em_tree06_var00 (Instance 16),19601.53,41469.36,6690.95,296,85,2048,0,0,0,0,0,989,1.109869,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
192,684,em_tree05_var00 (Instance 26),10024.77,49565.96,8444.80,296,160,2048,0,0,0,0,0,1007,1.123867,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
193,685,em_tree06_var00 (Instance 25),10846.56,51407.27,8450.76,109,86,2048,0,0,0,0,0,1018,1.895099,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
194,684,em_tree05_var00 (Instance 31),22063.22,35284.99,7185.67,36,105,2048,0,0,0,0,0,1023,0.629718,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
195,684,em_tree05_var00 (Instance 32),27168.85,38000.08,6857.38,356,109,2048,0,0,0,0,0,1024,0.061362,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
196,684,em_tree05_var00 (Instance 33),26183.70,38523.43,6852.12,68,104,2048,0,0,0,0,0,1025,1.179475,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
197,684,em_tree05_var00 (Instance 34),26977.85,39635.30,6955.95,61,62,2048,0,0,0,0,0,1026,1.065382,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
198,684,em_tree05_var00 (Instance 35),28432.01,38626.89,6757.15,354,104,2048,0,0,0,0,0,1027,0.107574,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
199,684,em_tree05_var00 (Instance 36),28374.97,39395.28,6813.52,152,78,2048,0,0,0,0,0,1028,2.652245,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
200,684,em_tree05_var00 (Instance 37),28508.50,38057.82,6717.49,208,76,2048,0,0,0,0,0,1029,2.647924,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
201,684,em_tree05_var00 (Instance 38),24621.75,36540.68,7136.41,180,103,2048,0,0,0,0,0,1032,3.138038,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
202,684,em_tree05_var00 (Instance 39),22303.03,37419.69,7088.00,77,107,2048,0,0,0,0,0,1033,1.340740,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
203,685,em_tree06_var00 (Instance 30),24384.09,37816.59,7044.03,48,79,2048,0,0,0,0,0,1035,0.839305,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
204,685,em_tree06_var00 (Instance 32),26203.73,35975.94,7174.02,227,87,2048,0,0,0,0,0,1037,2.317149,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
205,685,em_tree06_var00 (Instance 34),23243.10,35337.74,7258.44,339,99,2048,0,0,0,0,0,1039,0.369317,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
206,682,em_tree03_var00 (Instance 279),26400.88,36869.26,7035.45,107,89,2048,0,0,0,0,0,1041,1.863652,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
207,682,em_tree03_var00 (Instance 281),25014.30,35712.87,7218.89,108,103,2048,0,0,0,0,0,1043,1.884955,0.000000,0.000000,-1.000000,Name2,0,0,0,0,0,0,0
208,682,em_tree03_var00 (Instance 282),23387.75,36582.18,7123.23,324,84,2048,0,0,0,0,0,1044,0.629910,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
209,682,em_tree03_var00 (Instance 283),22201.28,36100.45,7159.44,70,81,2048,0,0,0,0,0,1045,1.222236,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
210,682,em_tree03_var00 (Instance 285),20273.09,34792.45,7255.00,84,86,2048,0,0,0,0,0,1047,1.463654,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
211,682,em_tree03_var00 (Instance 286),23982.99,35441.30,7232.00,156,69,2048,0,0,0,0,0,1048,2.718489,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
212,681,em_tree02_var00 (Instance 45),24603.27,35169.69,7283.61,58,78,2048,0,0,0,0,0,1050,1.005363,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
213,681,em_tree02_var00 (Instance 46),25387.01,37077.93,6987.47,285,94,2048,0,0,0,0,0,1051,1.313184,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
214,684,em_tree05_var00 (Instance 41),25905.29,37708.57,6918.43,173,99,2048,0,0,0,0,0,1052,3.020509,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
215,684,em_tree05_var00 (Instance 42),20890.17,36482.55,7128.00,273,85,2048,0,0,0,0,0,1053,1.525590,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
216,684,em_tree05_var00 (Instance 43),30631.12,37549.53,6551.20,193,87,2048,0,0,0,0,0,1054,2.906216,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
217,684,em_tree05_var00 (Instance 44),32234.86,36973.87,6650.64,348,95,2048,0,0,0,0,0,1055,0.217065,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
218,684,em_tree05_var00 (Instance 45),33569.45,37150.06,6632.78,329,95,2048,0,0,0,0,0,1056,0.535759,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
219,685,em_tree06_var00 (Instance 35),30727.00,38037.74,6528.00,126,99,2048,0,0,0,0,0,1057,2.200371,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
220,685,em_tree06_var00 (Instance 36),29107.05,39094.50,6620.25,86,89,2048,0,0,0,0,0,1058,1.497977,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
221,685,em_tree06_var00 (Instance 37),32851.20,38176.66,6641.52,123,79,2048,0,0,0,0,0,1059,2.144379,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
222,684,em_tree05_var00 (Instance 46),30090.63,38299.54,6500.77,214,96,2048,0,0,0,0,0,1061,2.556074,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
223,684,em_tree05_var00 (Instance 47),33437.63,42349.98,7016.00,248,112,2048,0,0,0,0,0,1062,1.949366,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
224,685,em_tree06_var00 (Instance 39),32978.09,44260.90,7029.74,104,106,2048,0,0,0,0,0,1063,1.823384,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
225,685,em_tree06_var00 (Instance 40),31012.22,40730.32,7052.83,44,99,2048,0,0,0,0,0,1064,0.769315,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
226,684,em_tree05_var00 (Instance 50),19883.71,38531.59,6950.34,281,118,2048,0,0,0,0,0,1068,1.375064,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
227,685,em_tree06_var00 (Instance 45),20274.28,38076.74,7062.69,163,74,2048,0,0,0,0,0,1073,2.838334,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
228,682,em_tree03_var00 (Instance 287),21185.99,37378.11,7096.00,188,103,2048,0,0,0,0,0,1074,3.001967,0.000000,0.000000,1.000000,Name2,0,0,0,0,0,0,0
229,682,em_tree03_var00 (Instance 291),20260.99,41092.87,6900.46,300,90,2048,0,0,0,0,0,1078,1.044289,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
230,681,em_tree02_var00 (Instance 52),22747.98,38013.99,7079.75,273,107,2048,0,0,0,0,0,1088,1.522139,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
231,681,em_tree02_var00 (Instance 53),21699.22,36788.35,7104.00,104,116,2048,0,0,0,0,0,1089,1.820507,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
232,681,em_tree02_var00 (Instance 54),21293.92,35123.39,7233.58,236,77,2048,0,0,0,0,0,1090,2.165663,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
233,681,em_tree02_var00 (Instance 56),25679.44,38350.51,6838.19,270,75,2048,0,0,0,0,0,1092,1.574333,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
234,683,em_tree04_var00 (Instance 33),23869.92,37541.20,7051.61,129,95,2048,0,0,0,0,0,1094,2.253679,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
235,683,em_tree04_var00 (Instance 34),22012.90,38745.40,7092.83,184,82,2048,0,0,0,0,0,1095,3.067672,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
236,683,em_tree04_var00 (Instance 38),20219.07,37250.84,7111.29,318,146,2048,0,0,0,0,0,1099,0.739210,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
237,683,em_tree04_var00 (Instance 41),22976.26,35894.95,7168.00,95,112,2048,0,0,0,0,0,1102,1.652339,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
238,685,em_tree06_var00 (Instance 47),17895.17,42072.70,6832.02,92,85,2048,0,0,0,0,0,1123,1.598073,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
239,684,em_tree05_var00 (Instance 52),17968.10,42966.54,6726.38,284,78,2048,0,0,0,0,0,1124,1.319072,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
240,684,em_tree05_var00 (Instance 54),18990.14,42505.70,6603.67,260,119,2048,0,0,0,0,0,1126,1.744381,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
241,682,em_tree03_var00 (Instance 298),18500.13,41499.89,6834.07,273,94,2048,0,0,0,0,0,1127,1.511784,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
242,681,em_tree02_var00 (Instance 57),18944.25,39891.66,6903.34,98,83,2048,0,0,0,0,0,1129,1.708216,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
243,662,em_shrub01_var00 (Instance 17),13443.48,50262.69,6794.33,342,55,2048,0,0,1,0,0,1136,0.305847,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
244,663,em_shrub02_var00 (Instance 47),13300.81,50066.52,6815.43,39,108,2048,0,0,1,0,0,1137,0.687052,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
245,684,em_tree05_var00 (Instance 40),16493.69,28708.94,5720.24,169,82,2048,0,0,0,0,0,1154,2.954537,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
246,685,em_tree06_var00 (Instance 28),17991.91,29258.22,5419.83,220,97,2048,0,0,0,0,0,1155,2.446583,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
247,685,em_tree06_var00 (Instance 29),16111.83,31032.26,5671.03,257,95,2048,0,0,0,0,0,1156,1.799414,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
248,681,em_tree02_var00 (Instance 34),18278.86,28209.05,5411.06,248,101,2048,0,0,0,0,0,1157,1.950281,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
249,682,em_tree03_var00 (Instance 241),19257.64,30096.01,5457.03,235,95,2048,0,0,0,0,0,1160,2.186181,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
250,681,em_tree02_var00 (Instance 36),17416.08,30135.54,5813.46,334,93,2048,0,0,0,0,0,1161,0.460570,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
251,683,em_tree04_var00 (Instance 41),18003.54,31422.05,5844.26,329,85,2048,0,0,0,0,0,1162,0.540745,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
252,683,em_tree04_var00 (Instance 42),18705.60,27596.49,5153.62,59,109,2048,0,0,0,0,0,1163,1.033369,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
253,683,em_tree04_var00 (Instance 43),18029.26,29136.01,5354.22,315,134,2048,0,0,0,0,0,1167,0.781779,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
254,683,em_tree04_var00 (Instance 45),19799.73,31449.66,5760.00,112,66,2048,0,0,0,0,0,1172,1.959222,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
255,681,em_tree02_var00 (Instance 37),19417.80,32156.31,5811.54,137,117,2048,0,0,0,0,0,1173,2.393658,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
256,683,em_tree04_var00 (Instance 46),18949.01,31712.68,5780.05,260,110,2048,0,0,0,0,0,1174,1.747757,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
257,662,em_shrub01_var00 (Instance 19),19638.04,32311.62,5836.66,285,89,2048,0,0,1,0,0,1175,1.300280,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
258,663,em_shrub02_var00 (Instance 54),19715.44,32266.74,5833.77,242,98,2048,0,0,1,0,0,1176,2.053680,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
259,663,em_shrub02_var00 (Instance 55),18995.69,31780.20,5794.59,352,58,2048,0,0,1,0,0,1177,0.144198,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
260,663,em_shrub02_var00 (Instance 56),19784.30,30238.03,5724.79,72,127,2048,0,0,1,0,0,1178,1.251191,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
261,663,em_shrub02_var00 (Instance 57),19260.66,29941.01,5463.04,257,126,2048,0,0,1,0,0,1179,1.790977,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
262,663,em_shrub02_var00 (Instance 59),16476.31,31044.57,5708.11,272,94,2048,0,0,1,0,0,1181,1.531536,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
263,663,em_shrub02_var00 (Instance 60),16242.41,30952.37,5667.35,240,128,2048,0,0,1,0,0,1182,2.092414,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
264,663,em_shrub02_var00 (Instance 61),17234.61,30221.46,5772.65,353,144,2048,0,0,1,0,0,1183,0.127899,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
265,663,em_shrub02_var00 (Instance 62),18144.10,28375.98,5377.02,82,84,2048,0,0,1,0,0,1184,1.424536,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
266,663,em_shrub02_var00 (Instance 64),17939.52,29134.81,5379.70,187,106,2048,0,0,1,0,0,1186,3.017817,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
267,663,em_shrub02_var00 (Instance 65),16865.81,26522.45,5348.69,337,84,2048,0,0,1,0,0,1187,0.400381,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
268,663,em_shrub02_var00 (Instance 66),16817.52,26264.53,5390.74,25,76,2048,0,0,1,0,0,1188,0.430295,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
269,663,em_shrub02_var00 (Instance 67),16794.19,26389.28,5373.34,169,132,2048,0,0,1,0,0,1189,2.953770,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
270,683,em_tree04_var00 (Instance 47),16156.37,28459.53,5673.11,151,95,2048,0,0,0,0,0,1190,2.638911,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
271,663,em_shrub02_var00 (Instance 68),14440.34,26313.38,5496.26,6,169,2048,0,0,1,0,0,1191,0.106423,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
272,663,em_shrub02_var00 (Instance 69),14571.04,26050.52,5381.87,88,102,2048,0,0,1,0,0,1192,1.543423,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
273,663,em_shrub02_var00 (Instance 70),16197.88,28599.50,5681.80,144,110,2048,0,0,1,0,0,1193,2.516189,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
274,663,em_shrub02_var00 (Instance 71),16145.44,28394.86,5692.82,285,54,2048,0,0,1,0,0,1194,1.304785,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
275,663,em_shrub02_var00 (Instance 73),16730.37,29302.87,5525.85,228,103,2048,0,0,1,0,0,1196,2.298357,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
276,685,em_tree06_var00 (Instance 30),16482.02,26469.72,5383.03,7,75,2048,0,0,0,0,0,1197,0.126557,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
277,685,em_tree06_var00 (Instance 31),15592.11,25162.63,5180.07,145,98,2048,0,0,0,0,0,1198,2.534405,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
278,685,em_tree06_var00 (Instance 32),20696.83,30908.59,5315.93,221,75,2048,0,0,0,0,0,1199,2.417436,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
279,683,em_tree04_var00 (Instance 48),21276.17,28172.16,5189.79,170,91,2048,0,0,0,0,0,1200,2.958755,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
280,683,em_tree04_var00 (Instance 49),20929.02,30947.20,5391.72,359,122,2048,0,0,0,0,0,1201,0.015987,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
281,683,em_tree04_var00 (Instance 50),21038.77,33396.22,6274.67,285,86,2048,0,0,0,0,0,1202,1.314854,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
282,685,em_tree06_var00 (Instance 33),20425.76,33343.42,6177.80,158,71,2048,0,0,0,0,0,1203,2.758565,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
283,663,em_shrub02_var00 (Instance 74),20599.04,33339.18,6246.80,206,70,2048,0,0,1,0,0,1204,2.690493,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
284,663,em_shrub02_var00 (Instance 75),21015.87,33355.09,6290.77,231,96,2048,0,0,1,0,0,1205,2.248501,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
285,662,em_shrub01_var00 (Instance 20),20477.71,33221.36,6186.39,230,104,2048,0,0,1,0,0,1206,2.272662,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
286,663,em_shrub02_var00 (Instance 76),20773.65,29156.39,5255.84,318,101,2048,0,0,1,0,0,1207,0.730581,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
287,663,em_shrub02_var00 (Instance 77),20791.15,29033.60,5237.20,266,59,2048,0,0,1,0,0,1208,1.646012,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
288,663,em_shrub02_var00 (Instance 78),20907.78,30816.11,5368.03,250,97,2048,0,0,1,0,0,1209,1.916576,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
289,663,em_shrub02_var00 (Instance 79),21110.26,30936.29,5406.07,188,99,2048,0,0,1,0,0,1210,3.009575,0.037063,0.172226,0.984360,Name1,0,0,0,0,0,0,0
290,683,em_tree04_var00 (Instance 51),17381.16,26478.40,5214.41,8,73,2048,0,0,0,0,0,1211,0.140300,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
291,663,em_shrub02_var00 (Instance 80),17595.39,26431.74,5169.73,231,86,2048,0,0,1,0,0,1212,2.246392,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
292,662,em_shrub01_var00 (Instance 21),17634.23,26250.11,5144.71,61,99,2048,0,0,1,0,0,1213,1.072093,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
293,663,em_shrub02_var00 (Instance 81),17707.51,26346.00,5130.37,319,59,2048,0,0,1,0,0,1214,0.708337,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
294,501,em_building_house01 (Instance 5),21995.24,26020.58,5192.00,11,100,2048,0,0,0,0,0,1239,0.200000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
295,596,em_fence01_piece02 (Instance 0),22066.66,27163.75,5192.00,101,100,2048,0,0,0,0,0,1244,1.770796,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
296,598,em_fence01_piece04 (Instance 0),22104.41,26975.47,5192.00,281,100,2048,0,0,0,0,0,1246,1.370796,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
297,602,em_fence01_piece08 (Instance 0),22086.73,27070.08,5192.00,11,100,2048,0,0,0,0,0,1250,0.200000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
298,612,em_guiltyrack01 (Instance 0),22141.64,27082.85,5191.00,63,100,2048,0,0,0,0,0,1252,1.100000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
